iter	MeanSimScore	StdSimScore	MeanNegScore	StdNegScore
30429	0.461594194	0.19371644	-0.002148832	0.12895016
30430	0.452645361	0.19076525	-0.001798728	0.12913740
30431	0.471910417	0.19861625	-0.002659129	0.12782340
30432	0.439743280	0.20271686	-0.001659144	0.12699297
30433	0.472023666	0.20719965	-0.001876858	0.12857611
30434	0.432056844	0.19599643	-0.001917604	0.12646408
30435	0.432567060	0.19221894	-0.001082839	0.12805644
30436	0.447017223	0.20450686	-0.002239260	0.12650160
30437	0.479716897	0.20311907	-0.002520903	0.12744756
30438	0.507054687	0.20018102	-0.002366342	0.12657690
30439	0.472922444	0.20830329	-0.001981127	0.12709215
30440	0.426068038	0.19312498	-0.001713881	0.12995929
30441	0.440328836	0.20304540	-0.002326126	0.12798922
30442	0.449219257	0.18820035	-0.002340158	0.13021758
30443	0.442783743	0.19111855	-0.001908665	0.12814523
30444	0.473641753	0.19379996	-0.001615747	0.13001794
30445	0.502860785	0.19747648	-0.001633928	0.12943040
30446	0.472060919	0.20081072	-0.001418332	0.12643325
30447	0.480678648	0.20602870	-0.002195544	0.12592840
30448	0.465959340	0.20325513	-0.002326491	0.12845115
30449	0.476846337	0.21111846	-0.001751748	0.12600382
30450	0.444994390	0.19702695	-0.001430619	0.12849027
30451	0.459157109	0.20102464	-0.001557860	0.12848879
30452	0.490142584	0.18847179	-0.002016173	0.12815133
30453	0.504934669	0.19102524	-0.002824066	0.12859893
30454	0.469593257	0.19386856	-0.002273972	0.12770993
30455	0.452386171	0.20650014	-0.001949495	0.12779957
30456	0.500041544	0.20041043	-0.001654351	0.12697777
30457	0.459656477	0.19958699	-0.002499814	0.12746014
30458	0.474676192	0.19806194	-0.001270380	0.12788561
30459	0.412424624	0.19411020	-0.002599950	0.12763380
30460	0.469287723	0.19034772	-0.002356190	0.12745255
30461	0.429815710	0.19945784	-0.001823648	0.12709118
30462	0.423787266	0.21001288	-0.001567498	0.12720987
30463	0.470547616	0.22176392	-0.002777153	0.12869829
30464	0.461650014	0.20671771	-0.001066798	0.12548774
30465	0.481141090	0.21618181	-0.002355736	0.12679292
30466	0.410722613	0.18489715	-0.001758843	0.12733819
30467	0.477104783	0.21052243	-0.001990952	0.12719971
30468	0.458604723	0.19300224	-0.001705490	0.12805334
30469	0.446324885	0.20549493	-0.001918212	0.12638566
30470	0.434144318	0.17376938	-0.002154248	0.12908866
30471	0.460890263	0.18868214	-0.001982998	0.12879866
30472	0.474180490	0.20089042	-0.001791640	0.12782276
30473	0.429595709	0.19671816	-0.001798056	0.12780330
30474	0.424240887	0.18371676	-0.001235458	0.12676696
30475	0.443676800	0.19465518	-0.002433666	0.12837130
30476	0.465775192	0.20609698	-0.001621772	0.12904663
30477	0.429005474	0.18432480	-0.002467561	0.12713857
30478	0.459551573	0.19841141	-0.001899893	0.12802528
30479	0.449663013	0.19876403	-0.001993760	0.12826811
30480	0.432011217	0.18664172	-0.001645018	0.12682223
30481	0.469139904	0.20316647	-0.002605259	0.12928824
30482	0.467742205	0.17470285	-0.002165856	0.12697265
30483	0.413993359	0.17827713	-0.001880025	0.12732032
30484	0.416097224	0.20929328	-0.002012496	0.12792888
30485	0.460927516	0.19736502	-0.002462989	0.12803861
30486	0.458749950	0.21496400	-0.002126431	0.12794317
30487	0.479263216	0.20603931	-0.002408932	0.12730874
30488	0.445024282	0.19780870	-0.002149531	0.12586920
30489	0.500529230	0.18691084	-0.002216006	0.12630226
30490	0.475485742	0.20249589	-0.001759060	0.12744153
30491	0.465172142	0.19554800	-0.002671770	0.12767142
30492	0.446193993	0.18179479	-0.002277623	0.12895462
30493	0.444070965	0.20377384	-0.001323339	0.12892459
30494	0.472684354	0.20175382	-0.001811489	0.12501253
30495	0.440254033	0.19501300	-0.001539888	0.12825160
30496	0.480615467	0.19419067	-0.001957705	0.12879528
30497	0.476237893	0.20033565	-0.002192789	0.12726203
30498	0.460958868	0.19002604	-0.001589909	0.12704162
30499	0.461383641	0.19012892	-0.002365880	0.12777594
30500	0.445441306	0.21433888	-0.001822497	0.12767348
30501	0.460137814	0.19608958	-0.002105219	0.12742265
30502	0.487168998	0.19393311	-0.001112480	0.12859537
30503	0.458001316	0.19527180	-0.001686605	0.12689450
30504	0.466594368	0.19893587	-0.002297994	0.12865478
30505	0.458676755	0.20532921	-0.002273093	0.12698786
30506	0.481404692	0.20236664	-0.002679192	0.12596099
30507	0.476469606	0.20199932	-0.001660575	0.12658276
30508	0.489318818	0.19057387	-0.002593576	0.12808853
30509	0.485126287	0.20697221	-0.001691038	0.12639661
30510	0.434899360	0.20459391	-0.001761010	0.12786356
30511	0.477022588	0.20196049	-0.001915039	0.12849876
30512	0.470165461	0.20769587	-0.001389775	0.12885982
30513	0.447050154	0.20149007	-0.003239608	0.12584302
30514	0.442371398	0.18200862	-0.001771904	0.12923291
30515	0.453172743	0.19579105	-0.001345435	0.12918372
30516	0.452725202	0.20119987	-0.001373030	0.12883885
30517	0.470374614	0.19196643	-0.002426270	0.12681080
30518	0.420020849	0.20963348	-0.002136662	0.12751442
30519	0.438184172	0.18675864	-0.001439162	0.12716907
30520	0.471420407	0.20128335	-0.002497637	0.12753220
30521	0.443171442	0.19986430	-0.002810246	0.12560861
30522	0.431912243	0.20989291	-0.001635004	0.12845580
30523	0.468734384	0.22810315	-0.001461264	0.12632979
30524	0.487495214	0.19498353	-0.002330342	0.12810458
30525	0.485162973	0.18771088	-0.001570906	0.12708858
30526	0.464692742	0.21402651	-0.002307494	0.12591873
30527	0.446911365	0.21472968	-0.001432133	0.12654385
30528	0.499967903	0.21052864	-0.001756130	0.12666431
30529	0.490644068	0.19511527	-0.001722243	0.12625095
30530	0.474260479	0.19575840	-0.002348150	0.12849003
30531	0.481185585	0.19612996	-0.001637395	0.12820967
30532	0.463897467	0.19833675	-0.001673008	0.12641960
30533	0.472041756	0.18656804	-0.001800272	0.12715556
30534	0.439889938	0.20633441	-0.002868808	0.12696733
30535	0.416206926	0.17995569	-0.002038145	0.12741403
30536	0.463522583	0.19667265	-0.001997252	0.12905300
30537	0.483777225	0.20127501	-0.002216338	0.12698714
30538	0.461294830	0.20424396	-0.001456152	0.12629852
30539	0.450290978	0.18428952	-0.001302702	0.12978269
30540	0.438499480	0.18454233	-0.002095422	0.12719674
30541	0.393932909	0.19800305	-0.001456989	0.12729342
30542	0.411621243	0.20285439	-0.001945925	0.12651469
30543	0.445541650	0.19131151	-0.001826307	0.12759443
30544	0.466293156	0.21116735	-0.001704170	0.12577757
30545	0.453485608	0.21159682	-0.003065002	0.12659043
30546	0.457775533	0.17698823	-0.002529931	0.12841123
30547	0.456530631	0.20754726	-0.002030845	0.12843363
30548	0.436715990	0.18917702	-0.001030252	0.12684980
30549	0.444467574	0.19830437	-0.002529684	0.12828916
30550	0.435025722	0.21204475	-0.002007744	0.12759097
30551	0.484627664	0.19364892	-0.002324329	0.12687624
30552	0.430928886	0.18652330	-0.002860481	0.12827536
30553	0.438199848	0.19899182	-0.001527853	0.13056777
30554	0.474250048	0.20098567	-0.001784902	0.12730098
30555	0.432325155	0.18587154	-0.002694556	0.12839790
30556	0.444692999	0.19647047	-0.002052598	0.12799054
30557	0.460120618	0.17901538	-0.001840966	0.12892300
30558	0.489844829	0.18156135	-0.002123652	0.12878263
30559	0.435847223	0.21151803	-0.001898236	0.12751924
30560	0.465288728	0.20684455	-0.002253658	0.12617618
30561	0.448140770	0.21038780	-0.002471810	0.12855007
30562	0.441597641	0.19855781	-0.001782010	0.12819383
30563	0.483739227	0.20658137	-0.001484606	0.12683298
30564	0.473004311	0.20228651	-0.001724148	0.12797949
30565	0.441305280	0.18923002	-0.000851094	0.13085775
30566	0.440744728	0.20399231	-0.002199992	0.12730835
30567	0.474154264	0.18696645	-0.002272410	0.12772949
30568	0.478573054	0.19796823	-0.003024615	0.12952715
30569	0.415934622	0.18311661	-0.001879676	0.12642197
30570	0.456449926	0.19930233	-0.001840817	0.12893714
30571	0.392717481	0.19300713	-0.001757522	0.12824416
30572	0.458590657	0.19223449	-0.002447325	0.12759632
30573	0.432587624	0.19374719	-0.001191073	0.12799045
30574	0.426690131	0.20041963	-0.002351760	0.12770139
30575	0.458648503	0.20207851	-0.001185255	0.12790938
30576	0.468710959	0.21850944	-0.001526653	0.12609109
30577	0.465381086	0.19338794	-0.002321548	0.12971939
30578	0.485892296	0.21154478	-0.001885158	0.12593739
30579	0.443998247	0.19899249	-0.002083698	0.12859359
30580	0.418634236	0.20774466	-0.001621532	0.12689750
30581	0.465643585	0.20004809	-0.001603003	0.12604310
30582	0.416526616	0.17918710	-0.001921785	0.12926285
30583	0.452686876	0.21164663	-0.002538488	0.12828504
30584	0.427252948	0.19058296	-0.001934903	0.12970504
30585	0.498083979	0.20489652	-0.001722038	0.12725919
30586	0.477497816	0.20868807	-0.001708608	0.12769566
30587	0.455892563	0.21739526	-0.002238411	0.12538400
30588	0.447918326	0.19515932	-0.002098579	0.12846687
30589	0.424817860	0.19495016	-0.001531631	0.12795193
30590	0.452010125	0.20756648	-0.001372456	0.12543401
30591	0.457479894	0.19124654	-0.001833235	0.12814637
30592	0.445119262	0.20720120	-0.002398530	0.12519701
30593	0.485675514	0.19334990	-0.002085304	0.12671418
30594	0.449908048	0.18832517	-0.001633028	0.12818861
30595	0.442763478	0.18898986	-0.001647612	0.12767974
30596	0.440274596	0.20511690	-0.002157019	0.12652516
30597	0.430506974	0.19733240	-0.002101323	0.12719028
30598	0.426713943	0.21631795	-0.002173093	0.12794526
30599	0.454349786	0.20326790	-0.003043693	0.12756184
30600	0.489563793	0.19920124	-0.001948133	0.12699752
30601	0.414162338	0.18728016	-0.002337128	0.12916586
30602	0.458813608	0.21086392	-0.002158921	0.12576658
30603	0.433451772	0.19247478	-0.002105816	0.12640111
30604	0.486621737	0.18263125	-0.002233107	0.12798731
30605	0.451071531	0.18834597	-0.002216766	0.12807858
30606	0.502835572	0.19716299	-0.002169800	0.12803532
30607	0.445548594	0.22507732	-0.002978912	0.12678233
30608	0.460287392	0.19029887	-0.001582292	0.12935236
30609	0.503379762	0.21315981	-0.002329988	0.12764253
30610	0.450685829	0.19678763	-0.002538594	0.12869538
30611	0.469543010	0.20056592	-0.001429889	0.12696949
30612	0.456661940	0.20201787	-0.002077813	0.12758432
30613	0.464157164	0.19449537	-0.002599214	0.12724714
30614	0.437006980	0.20460722	-0.001332467	0.12815346
30615	0.475236565	0.19779630	-0.002419473	0.12777324
30616	0.463740706	0.17788664	-0.001753503	0.12776384
30617	0.471423745	0.19802463	-0.002456788	0.12799384
30618	0.428098977	0.18727869	-0.000726708	0.12927300
30619	0.476620495	0.20898889	-0.001448959	0.12724020
30620	0.454904705	0.20326217	-0.001519105	0.12601554
30621	0.496818453	0.20666716	-0.002159155	0.12877995
30622	0.455470681	0.18661596	-0.002055129	0.12734230
30623	0.465631872	0.19387856	-0.002313530	0.12661977
30624	0.447653681	0.19513056	-0.002348305	0.12669022
30625	0.485378861	0.19769035	-0.002209836	0.12807851
30626	0.471791744	0.18935174	-0.002213044	0.12773927
30627	0.419355035	0.19879629	-0.001821092	0.12746748
30628	0.437515140	0.19451575	-0.001737126	0.12774819
30629	0.454620510	0.20279776	-0.001175417	0.12803964
30630	0.475482702	0.20792961	-0.001580447	0.12832001
30631	0.488447517	0.20892401	-0.002240539	0.12731765
30632	0.420605093	0.18354055	-0.002476505	0.12863447
30633	0.466204405	0.18602771	-0.001653975	0.12823294
30634	0.461765945	0.19293217	-0.001656972	0.12989539
30635	0.468070626	0.21685061	-0.002081697	0.12592030
30636	0.462502748	0.18524389	-0.002077054	0.12659124
30637	0.486933500	0.20688355	-0.002094462	0.12781517
30638	0.458961755	0.18875730	-0.002626743	0.12963821
30639	0.465296090	0.18863979	-0.001724123	0.12551293
30640	0.458819717	0.20207249	-0.001732007	0.12625836
30641	0.440155476	0.17974783	-0.001905672	0.13046341
30642	0.452318579	0.19090343	-0.002915595	0.12726258
30643	0.456800580	0.20954527	-0.002670189	0.12744007
30644	0.449478060	0.20039788	-0.001199293	0.12758663
30645	0.467384279	0.20036007	-0.001981587	0.12534878
30646	0.468380541	0.20458759	-0.001477303	0.12721272
30647	0.452714235	0.19137408	-0.002675743	0.12888163
30648	0.484253287	0.20244022	-0.002002656	0.12826593
30649	0.457122833	0.20275795	-0.002468794	0.12850875
30650	0.405638605	0.19316855	-0.001151601	0.12707074
30651	0.442940444	0.21022415	-0.001302609	0.12846398
30652	0.487132370	0.20491809	-0.001840969	0.12809019
30653	0.475152731	0.19676487	-0.001590195	0.12484597
30654	0.433975726	0.18740427	-0.001741878	0.12739053
30655	0.497672975	0.18762198	-0.001209809	0.12584974
30656	0.481825083	0.19746637	-0.001657411	0.12701289
30657	0.418184131	0.18184352	-0.001415554	0.12880711
30658	0.473686486	0.20031154	-0.002521797	0.12742783
30659	0.458646595	0.18127072	-0.002168400	0.12582514
30660	0.451089323	0.21347798	-0.001210859	0.12750515
30661	0.462225825	0.19247414	-0.001802129	0.12830554
30662	0.485733956	0.21422888	-0.001516077	0.12472225
30663	0.442838639	0.17349805	-0.001745863	0.12690522
30664	0.445498437	0.19650257	-0.001927614	0.12795001
30665	0.429519176	0.19847511	-0.001317411	0.12672485
30666	0.449910730	0.20853193	-0.001345481	0.12809484
30667	0.459741175	0.19326289	-0.002198969	0.12709811
30668	0.441392690	0.18129611	-0.001907368	0.12890588
30669	0.435491383	0.18843634	-0.001788581	0.12711430
30670	0.426535577	0.17923716	-0.002025107	0.12840229
30671	0.425532937	0.17791155	-0.002635771	0.12914596
30672	0.419246495	0.18103229	-0.001285382	0.12699623
30673	0.468541145	0.20691389	-0.002071624	0.12670195
30674	0.404177964	0.18802850	-0.001909870	0.12787233
30675	0.466341794	0.20682964	-0.002216920	0.12676083
30676	0.425949544	0.19877246	-0.003295347	0.12734351
30677	0.424269587	0.19736135	-0.002429051	0.12942195
30678	0.475938618	0.20370504	-0.002351644	0.12735848
30679	0.445279896	0.19145699	-0.002199274	0.12877879
30680	0.452748805	0.19824904	-0.001295954	0.12627150
30681	0.452233404	0.19918001	-0.001652225	0.12833013
30682	0.484091312	0.20824401	-0.002135787	0.12636283
30683	0.481298625	0.21852042	-0.002185174	0.12665921
30684	0.426567733	0.21545182	-0.002308930	0.12680990
30685	0.466212898	0.18484980	-0.002678699	0.12861049
30686	0.445333511	0.18955801	-0.002344638	0.13034135
30687	0.445320278	0.20297222	-0.003004414	0.12766890
30688	0.480795652	0.18310735	-0.001311321	0.12829188
30689	0.458708435	0.19795349	-0.003060351	0.12805566
30690	0.477392495	0.21771458	-0.002448623	0.12692297
30691	0.413959980	0.19705857	-0.001724570	0.12751517
30692	0.412107021	0.19522917	-0.001632074	0.12942803
30693	0.473864675	0.19591099	-0.002162387	0.12824544
30694	0.449175000	0.18859047	-0.001812301	0.12925377
30695	0.408381164	0.18461177	-0.002651733	0.12941091
30696	0.448880166	0.20688984	-0.001972425	0.12781985
30697	0.461218119	0.21712649	-0.001894462	0.12736721
30698	0.396645725	0.19275047	-0.001146920	0.12810749
30699	0.443663538	0.19878308	-0.001946901	0.13051647
30700	0.496031970	0.20633923	-0.002597952	0.12769164
30701	0.451793909	0.17412965	-0.001927306	0.12887758
30702	0.472135186	0.20056450	-0.002998358	0.12688968
30703	0.435426861	0.18915635	-0.002235518	0.12711857
30704	0.448249519	0.18937320	-0.001310826	0.12795745
30705	0.463835180	0.19270211	-0.001319959	0.12784642
30706	0.459066093	0.20661192	-0.001771637	0.12763396
30707	0.445428967	0.19124284	-0.001304419	0.12500383
30708	0.464980692	0.19739866	-0.002444105	0.12926589
30709	0.468898416	0.20073019	-0.002177205	0.12530133
30710	0.422258824	0.20059027	-0.002570976	0.12880281
30711	0.469003588	0.19565986	-0.002047354	0.13000289
30712	0.493735582	0.18977620	-0.002388746	0.12684001
30713	0.448897123	0.19976977	-0.001833784	0.12869801
30714	0.437242180	0.20260249	-0.001266253	0.12748814
30715	0.426277190	0.19906732	-0.002438386	0.12751432
30716	0.448434323	0.20630415	-0.002100456	0.12764920
30717	0.443492413	0.18328212	-0.001197062	0.12885037
30718	0.450003833	0.19012947	-0.002080107	0.12821016
30719	0.503717840	0.20503801	-0.002435577	0.12696937
30720	0.425135136	0.19953859	-0.001989761	0.12636770
30721	0.478086263	0.20005910	-0.001680563	0.12580863
30722	0.467139214	0.20078017	-0.001222538	0.12750375
30723	0.447889060	0.17307052	-0.001517047	0.12848179
30724	0.459038913	0.18012913	-0.001776549	0.12835841
30725	0.440745443	0.19975105	-0.002169616	0.12763943
30726	0.454135507	0.20557229	-0.002832530	0.12923965
30727	0.493896395	0.20304792	-0.002879268	0.12726472
30728	0.434113353	0.19766116	-0.001665450	0.12567042
30729	0.504182577	0.20880844	-0.001893246	0.12737058
30730	0.468797445	0.19995072	-0.002088777	0.12803224
30731	0.462469220	0.19049665	-0.001755494	0.12926000
30732	0.443714678	0.20877850	-0.001583337	0.12585881
30733	0.415802091	0.19258663	-0.002315247	0.13130723
30734	0.445703775	0.21236327	-0.001650425	0.12620294
30735	0.440975428	0.20752409	-0.001823888	0.12836447
30736	0.417583853	0.20087445	-0.001582552	0.12856804
30737	0.475749344	0.20426337	-0.002289816	0.12746598
30738	0.495206892	0.20464310	-0.002181276	0.12427241
30739	0.465278536	0.17839608	-0.002576710	0.12817831
30740	0.470388502	0.20397620	-0.002124407	0.12677534
30741	0.474917203	0.18701288	-0.002109874	0.12918791
30742	0.473272055	0.20830278	-0.001927003	0.12778455
30743	0.471815258	0.19570737	-0.001165495	0.12712543
30744	0.445839882	0.20644705	-0.002233417	0.12946513
30745	0.469467849	0.19345976	-0.001538763	0.12899733
30746	0.486599505	0.19233884	-0.001812245	0.12662177
30747	0.442505032	0.20119409	-0.002230422	0.12865119
30748	0.461001694	0.20105091	-0.001837879	0.12686589
30749	0.429566383	0.20019600	-0.001431029	0.12799998
30750	0.457888871	0.18352284	-0.001592339	0.12746266
30751	0.424433351	0.20802926	-0.002776138	0.12716980
30752	0.440671265	0.18674918	-0.001265725	0.12716115
30753	0.412366539	0.19323097	-0.002101999	0.12912120
30754	0.457975328	0.18678787	-0.001895624	0.12891187
30755	0.440943450	0.19431032	-0.002856999	0.12899481
30756	0.431508064	0.21096158	-0.002580039	0.12814783
30757	0.484567493	0.19195844	-0.001671881	0.12808183
30758	0.457525492	0.19877753	-0.002858219	0.12768763
30759	0.486531317	0.20141603	-0.001829521	0.12768482
30760	0.456534266	0.19683369	-0.002232967	0.12845439
30761	0.483863592	0.19362430	-0.002565435	0.12889013
30762	0.390158772	0.18592747	-0.002137530	0.12712319
30763	0.473123193	0.19837244	-0.002963355	0.12690769
30764	0.438408345	0.17898014	-0.001165970	0.12844744
30765	0.438480943	0.19768670	-0.002094290	0.12759095
30766	0.468842447	0.20939511	-0.002669989	0.12692051
30767	0.451036602	0.20265448	-0.001984877	0.12779054
30768	0.465914845	0.19165659	-0.001832336	0.12860551
30769	0.443482310	0.18673119	-0.001728130	0.12870511
30770	0.470062494	0.20627686	-0.001997587	0.12678725
30771	0.458993167	0.21210653	-0.002101783	0.12978603
30772	0.428760439	0.19457118	-0.002372075	0.12862766
30773	0.441504121	0.17552134	-0.001831411	0.12827697
30774	0.418942392	0.21273887	-0.001887519	0.12713571
30775	0.418525070	0.19257610	-0.001869698	0.12919207
30776	0.452534586	0.19052383	-0.002398614	0.12841097
30777	0.452717036	0.21726400	-0.002367573	0.12737851
30778	0.447325706	0.18501642	-0.001884633	0.12740262
30779	0.460901290	0.18581589	-0.001670651	0.12987083
30780	0.435360342	0.21458408	-0.000496201	0.12819809
30781	0.481148899	0.18618409	-0.002552589	0.12868109
30782	0.481254548	0.20798567	-0.002356337	0.12649940
30783	0.433072418	0.18925114	-0.002192788	0.12679426
30784	0.475094080	0.19327334	-0.001954827	0.12862130
30785	0.433050573	0.19847447	-0.001985309	0.12605585
30786	0.424580753	0.19019946	-0.001530056	0.12791334
30787	0.420753211	0.18055300	-0.001154948	0.13053404
30788	0.444139630	0.21431407	-0.002399561	0.13074540
30789	0.468936294	0.20703109	-0.001845858	0.12741074
30790	0.487454981	0.19214223	-0.001524552	0.12746450
30791	0.424250662	0.20473555	-0.002406214	0.12788710
30792	0.449752986	0.18713239	-0.001866863	0.12704211
30793	0.501513720	0.20128396	-0.001955747	0.12784518
30794	0.437345028	0.19532564	-0.001763333	0.12770754
30795	0.439000815	0.18931143	-0.001278087	0.12816694
30796	0.442958772	0.20015523	-0.002404842	0.12863733
30797	0.460418344	0.19820601	-0.001746896	0.12795548
30798	0.512606859	0.19785091	-0.001799110	0.12697893
30799	0.488541365	0.19835393	-0.001869653	0.12704989
30800	0.461552233	0.19815122	-0.001047362	0.12830353
30801	0.456511617	0.20669967	-0.001446482	0.12544172
30802	0.450796634	0.20188881	-0.002067812	0.12884215
30803	0.456346393	0.18615599	-0.002534285	0.12698022
30804	0.461434841	0.19372901	-0.001765219	0.12892014
30805	0.525289297	0.19665299	-0.002583402	0.12445810
30806	0.463886231	0.21155415	-0.002254778	0.12832183
30807	0.484838277	0.20999736	-0.001925667	0.12921835
30808	0.451541275	0.19228259	-0.001904998	0.12984890
30809	0.496089280	0.20524976	-0.002399608	0.12643099
30810	0.467451423	0.19515005	-0.001178777	0.12871835
30811	0.437314302	0.18634853	-0.001505031	0.12676293
30812	0.465434343	0.20204821	-0.002201287	0.12662061
30813	0.490754157	0.20057526	-0.000788419	0.12702270
30814	0.457731277	0.19951800	-0.002328602	0.12821098
30815	0.454093814	0.17550914	-0.002269168	0.12987709
30816	0.424580097	0.19374865	-0.001959691	0.12655602
30817	0.445221424	0.19385287	-0.002724952	0.12840477
30818	0.404290944	0.17865856	-0.001419535	0.13057142
30819	0.458326280	0.18456712	-0.002023758	0.12853009
30820	0.448866338	0.20050293	-0.001875714	0.12891820
30821	0.470522076	0.19280858	-0.001845943	0.12619431
30822	0.463957012	0.18684512	-0.002069988	0.12637290
30823	0.440378964	0.20692308	-0.001689286	0.12567520
30824	0.455754817	0.17532550	-0.001380885	0.12818004
30825	0.432190239	0.19730380	-0.001562327	0.12749973
30826	0.454192817	0.19957899	-0.002359402	0.12773809
30827	0.469398975	0.20270576	-0.002281914	0.12829803
30828	0.449187666	0.20401096	-0.002975465	0.12608086
30829	0.445004582	0.19010086	-0.002773568	0.12748411
30830	0.437141418	0.19759671	-0.002163411	0.12921821
30831	0.492047220	0.21555777	-0.002570862	0.12746410
30832	0.429633915	0.19843300	-0.001915141	0.12671432
30833	0.502096534	0.20738654	-0.002055413	0.12646496
30834	0.437307954	0.19586298	-0.002175311	0.12860093
30835	0.454003841	0.20144272	-0.002301001	0.12824647
30836	0.477523088	0.18900703	-0.002452569	0.12804890
30837	0.498886287	0.19438849	-0.001844549	0.12787405
30838	0.462755144	0.17463283	-0.001916299	0.12909645
30839	0.446191609	0.18209296	-0.001793639	0.12686265
30840	0.483485222	0.18676962	-0.001747017	0.12709127
30841	0.444931358	0.18462525	-0.001915145	0.12737237
30842	0.491282970	0.19945432	-0.002340670	0.12888311
30843	0.414041072	0.18454289	-0.002302519	0.13038678
30844	0.463565916	0.20896740	-0.003008942	0.12624638
30845	0.448165596	0.19873001	-0.001064103	0.12883195
30846	0.434096664	0.18197547	-0.001723495	0.12908292
30847	0.492539912	0.18514806	-0.001448899	0.12620848
30848	0.433382064	0.21612816	-0.002526279	0.12676449
30849	0.446132749	0.19684310	-0.001853181	0.12674731
30850	0.455238014	0.18315160	-0.001841969	0.12773028
30851	0.489963889	0.18821593	-0.003199077	0.12907499
30852	0.452386379	0.19123903	-0.000768074	0.12947544
30853	0.461344540	0.18514794	-0.001877475	0.12996693
30854	0.436496139	0.21616960	-0.001669675	0.12656726
30855	0.446998566	0.19402309	-0.001553660	0.12897180
30856	0.415120065	0.18752317	-0.002244829	0.12752217
30857	0.484139204	0.18228218	-0.002141507	0.13124381
30858	0.502285123	0.21305978	-0.001585668	0.12718871
30859	0.479820669	0.19854315	-0.001434031	0.12731767
30860	0.455490649	0.21664836	-0.001569811	0.12638082
30861	0.500649154	0.19255713	-0.001928764	0.12757118
30862	0.448121935	0.19594437	-0.001633849	0.12643267
30863	0.459311903	0.19508736	-0.002125085	0.12648530
30864	0.439600885	0.20595226	-0.003132348	0.12858552
30865	0.452462524	0.21501771	-0.002330827	0.12634398
30866	0.439225405	0.21176818	-0.001170327	0.12890758
30867	0.453892916	0.18830350	-0.002334444	0.12807192
30868	0.447293013	0.20022410	-0.001957911	0.12899259
30869	0.463525265	0.19428976	-0.001523238	0.12819503
30870	0.470943391	0.18687850	-0.001399008	0.12626030
30871	0.473026961	0.20729989	-0.001056342	0.12751035
30872	0.454195261	0.19110991	-0.002188898	0.12910599
30873	0.432699591	0.19035536	-0.003156389	0.12936035
30874	0.439356446	0.20790417	-0.002017057	0.12593272
30875	0.420662940	0.19665301	-0.001910152	0.12917276
30876	0.463007599	0.18011966	-0.001469417	0.12939182
30877	0.482010871	0.20294401	-0.002368769	0.12697986
30878	0.486283690	0.21266787	-0.001938362	0.12592310
30879	0.451049685	0.18441346	-0.001985980	0.12871559
30880	0.481290728	0.18647997	-0.001488997	0.13011670
30881	0.398146212	0.18550827	-0.001797328	0.12767573
30882	0.449498713	0.19441468	-0.001323857	0.12759115
30883	0.461748838	0.21422157	-0.002039635	0.12709622
30884	0.442980736	0.21061432	-0.002862363	0.12622318
30885	0.504733920	0.18811539	-0.002277212	0.12922169
30886	0.468731225	0.18494004	-0.002217453	0.12866189
30887	0.428529918	0.20576890	-0.002702146	0.12874551
30888	0.450086594	0.21576871	-0.002566214	0.12818931
30889	0.460621029	0.20769924	-0.002794527	0.12825179
30890	0.422309816	0.21426991	-0.001460143	0.12762156
30891	0.489762843	0.20801626	-0.002014247	0.12587336
30892	0.413968861	0.19296032	-0.002669892	0.12648547
30893	0.463036567	0.20846757	-0.002320198	0.12804763
30894	0.415598840	0.18328346	-0.001290910	0.12792876
30895	0.473547071	0.19285370	-0.002087652	0.12755512
30896	0.428780496	0.19231020	-0.001434898	0.12813599
30897	0.522444606	0.19976273	-0.002144553	0.12676543
30898	0.438363194	0.18954535	-0.002120045	0.12807834
30899	0.449553967	0.20162717	-0.000945494	0.12852368
30900	0.467351049	0.20478819	-0.001729583	0.12932393
30901	0.480790019	0.21417935	-0.002353723	0.12563196
30902	0.461820155	0.18256348	-0.001593852	0.12735380
30903	0.441550076	0.18933636	-0.002181843	0.12806526
30904	0.458280206	0.19263840	-0.001608193	0.12810318
30905	0.484392077	0.20078184	-0.002618216	0.12695736
30906	0.477138847	0.19258231	-0.002146079	0.12761289
30907	0.471299410	0.20063767	-0.001515806	0.12562987
30908	0.436462641	0.21452226	-0.001799124	0.12747933
30909	0.437185735	0.19979236	-0.001474238	0.12696809
30910	0.497677028	0.19514425	-0.001861947	0.12588143
30911	0.488118559	0.20342705	-0.002205322	0.12797235
30912	0.435077369	0.20245697	-0.001654030	0.12764876
30913	0.413447022	0.19754831	-0.001863856	0.12893054
30914	0.465004653	0.19357590	-0.001428351	0.12611033
30915	0.455677748	0.19978440	-0.002885511	0.12570436
30916	0.483273327	0.18901643	-0.001219691	0.12770723
30917	0.454330504	0.19796495	-0.001857732	0.12600951
30918	0.457792938	0.20067792	-0.002187068	0.12945111
30919	0.485769898	0.19338377	-0.001472235	0.12604545
30920	0.460354865	0.20348558	-0.002462018	0.12957832
30921	0.445750982	0.20307213	-0.002095515	0.12730010
30922	0.478448063	0.20439160	-0.002164812	0.12560920
30923	0.464679927	0.19750232	-0.001513635	0.12663367
30924	0.452105016	0.17309071	-0.001498910	0.13066714
30925	0.479763418	0.18196249	-0.001556336	0.12876782
30926	0.419683486	0.18288825	-0.001755984	0.12788726
