iter	MeanSimScore	StdSimScore	MeanNegScore	StdNegScore
06630	0.432245046	0.18294339	-0.002747959	0.13706540
06631	0.480885923	0.18928145	-0.001279798	0.13788649
06632	0.410789281	0.19835205	-0.002464472	0.13152675
06633	0.499981701	0.19773856	-0.001191107	0.13443390
06634	0.433357805	0.19461140	-0.001495183	0.13326414
06635	0.477699131	0.19617303	-0.002256528	0.13499822
06636	0.436829925	0.17776677	-0.001755105	0.13519400
06637	0.452970982	0.18909766	-0.002674787	0.13098550
06638	0.446801990	0.18243116	-0.001087177	0.13457052
06639	0.482498109	0.18724322	-0.001390406	0.13491873
06640	0.443847775	0.18066916	-0.001718851	0.13351977
06641	0.473007888	0.18260843	-0.001983743	0.13610350
06642	0.430158138	0.19144627	-0.001630562	0.13600752
06643	0.436298281	0.20236740	-0.003485946	0.13304274
06644	0.444998890	0.19453347	-0.002653899	0.13514753
06645	0.442549080	0.19453961	-0.001446170	0.13174056
06646	0.445360452	0.19697842	-0.002004004	0.13432281
06647	0.502375662	0.21005024	-0.001349682	0.13285658
06648	0.464438528	0.22481483	-0.003745240	0.13207580
06649	0.453142285	0.19185708	-0.002378131	0.13413906
06650	0.459009469	0.18090855	-0.001908152	0.13596754
06651	0.470673919	0.19464429	-0.002946311	0.13660422
06652	0.439786404	0.20146549	-0.003986157	0.13285521
06653	0.467143714	0.19436570	-0.001480232	0.13614742
06654	0.442024797	0.18205859	-0.000332792	0.13325800
06655	0.451387882	0.19206463	-0.004171696	0.13636826
06656	0.468218774	0.19681939	-0.002290302	0.13396446
06657	0.476151079	0.18377721	-0.002835505	0.13241367
06658	0.508053005	0.20090054	-0.003544686	0.13074538
06659	0.475855917	0.19612962	-0.001813585	0.13429508
06660	0.425979465	0.19070277	-0.002310339	0.13904658
06661	0.467599273	0.20143390	-0.001872046	0.13435826
06662	0.479386628	0.20809126	-0.003536131	0.13408765
06663	0.464458019	0.21008368	-0.001950570	0.13420393
06664	0.455536634	0.19771883	-0.002518034	0.13372831
06665	0.476397395	0.20257771	-0.002787278	0.13339116
06666	0.438509822	0.18927808	-0.003002323	0.13600503
06667	0.445749551	0.19815393	-0.002211330	0.13306698
06668	0.448787004	0.19979720	-0.002328946	0.13413902
06669	0.432910323	0.20332296	-0.002135103	0.13178790
06670	0.479025155	0.20637333	-0.002490251	0.13465494
06671	0.459120452	0.19365339	-0.002797016	0.13583481
06672	0.430474520	0.20092796	-0.001050928	0.13312881
06673	0.480902165	0.20785850	-0.003251904	0.13283938
06674	0.477754593	0.18673320	-0.000731577	0.13396999
06675	0.488802880	0.19242048	-0.002529810	0.13379973
06676	0.473616928	0.18968409	-0.002028785	0.13260207
06677	0.486389846	0.20938528	-0.002184614	0.13566813
06678	0.408825964	0.18777920	-0.002959243	0.13302700
06679	0.451704264	0.20770574	-0.001982590	0.13373165
06680	0.491726756	0.20993498	-0.001960509	0.13556910
06681	0.417445958	0.17893204	-0.001694793	0.13450287
06682	0.477951884	0.19919927	-0.001636867	0.13480763
06683	0.488889694	0.20365943	-0.002831560	0.13380820
06684	0.442543477	0.18989797	-0.001765159	0.13347252
06685	0.466148108	0.19683015	-0.002294843	0.13299005
06686	0.423396021	0.17966768	-0.003006839	0.13465425
06687	0.454890966	0.18865365	-0.002484728	0.13470124
06688	0.437037408	0.18826745	-0.001923150	0.13460197
06689	0.489474446	0.19958076	-0.003394007	0.12829989
06690	0.474364161	0.18928300	-0.001463793	0.13789208
06691	0.440397412	0.21374945	-0.004568169	0.13045871
06692	0.461876571	0.21882319	-0.003959747	0.13147448
06693	0.482665986	0.19530687	-0.002719427	0.13416290
06694	0.448778361	0.21657580	-0.002536705	0.13218242
06695	0.485579282	0.17903145	-0.002399005	0.13436134
06696	0.461083591	0.17999232	-0.003015758	0.13583434
06697	0.505550206	0.19423789	-0.002060170	0.13385706
06698	0.442732155	0.19344054	-0.000385625	0.13500030
06699	0.453552932	0.20756644	-0.002206521	0.13431494
06700	0.498001695	0.20892049	-0.003067345	0.13170455
06701	0.482356936	0.19885381	-0.001723386	0.13564327
06702	0.455097377	0.19222683	-0.001640868	0.13575970
06703	0.455157399	0.20789872	-0.001510170	0.13099001
06704	0.447863251	0.19975206	-0.002892977	0.13404007
06705	0.429786593	0.18138179	-0.001218426	0.13241360
06706	0.429804146	0.18395738	-0.002541859	0.13563015
06707	0.479797840	0.21568820	-0.002149466	0.13352321
06708	0.467257738	0.18931182	-0.000911384	0.13575163
06709	0.498446494	0.18966772	-0.003102314	0.13320073
06710	0.476968944	0.19882999	-0.002821400	0.13244855
06711	0.463965744	0.17260177	-0.002380657	0.13692068
06712	0.436355680	0.20311084	-0.002835202	0.13028756
06713	0.479655504	0.19377281	-0.001539669	0.13312712
06714	0.432607800	0.20272186	-0.002735136	0.13603239
06715	0.443743289	0.19583254	-0.000740646	0.13173769
06716	0.490645587	0.18017185	-0.002080147	0.13758594
06717	0.473338872	0.17528906	-0.001555448	0.13447878
06718	0.479275942	0.21436340	-0.003173010	0.13192222
06719	0.484770745	0.20915675	-0.002418601	0.13334924
06720	0.503926992	0.20084709	-0.002531776	0.13286094
06721	0.431110024	0.18643872	-0.000998545	0.13632125
06722	0.461857200	0.19635969	-0.001458139	0.13604221
06723	0.491469175	0.20698166	-0.002451514	0.13429905
06724	0.453052551	0.18223713	-0.002177373	0.13510606
06725	0.495749027	0.19226170	-0.002695684	0.13125238
06726	0.521490335	0.19573586	-0.002654498	0.13251229
06727	0.465747058	0.19219382	-0.001975354	0.13319273
06728	0.495999187	0.18680359	-0.001344366	0.13230380
06729	0.490300328	0.18404298	-0.000904668	0.13472535
06730	0.457344264	0.19027653	-0.002407546	0.13611592
06731	0.430091619	0.19525951	-0.001974650	0.13368350
06732	0.463930458	0.19204696	-0.001512395	0.13080573
06733	0.427676320	0.17541337	-0.001841594	0.13335930
06734	0.475022644	0.21019383	-0.001995557	0.13085645
06735	0.432422549	0.18975596	-0.002521149	0.13366775
06736	0.475145966	0.20109950	-0.003420557	0.13351670
06737	0.432931304	0.20001097	-0.002582873	0.13696000
06738	0.476837486	0.20052202	-0.001839675	0.13456491
06739	0.489021778	0.20097727	-0.002954785	0.13332693
06740	0.406278044	0.18033548	-0.003398045	0.13612099
06741	0.440066963	0.18685277	-0.001094720	0.13538480
06742	0.443514585	0.19717239	-0.002810861	0.13575597
06743	0.475113034	0.20037477	-0.002463030	0.13106503
06744	0.470202684	0.19928350	-0.001560191	0.13535066
06745	0.454112738	0.20939703	-0.001576644	0.13414212
06746	0.400086910	0.18822651	-0.002523592	0.13574706
06747	0.495446056	0.19343039	-0.001957441	0.13503744
06748	0.424297512	0.19891626	-0.002915807	0.12927304
06749	0.417133063	0.17345159	-0.001188186	0.13699748
06750	0.456134021	0.18320878	-0.001079945	0.13515837
06751	0.489521146	0.21887630	-0.002551638	0.13152517
06752	0.469643235	0.20377451	-0.001874001	0.13170008
06753	0.485894233	0.21400091	-0.002397974	0.13388138
06754	0.469825953	0.18200117	-0.001499722	0.13597277
06755	0.481759906	0.20182355	-0.003140606	0.13402681
06756	0.431140989	0.17858359	-0.003294192	0.13601178
06757	0.448489398	0.21632107	-0.003089469	0.13038620
06758	0.441775084	0.19736187	-0.001268390	0.13270761
06759	0.484217942	0.18803449	-0.002570581	0.13441372
06760	0.437925637	0.19822346	-0.001649525	0.13221715
06761	0.465012610	0.17922081	-0.001939806	0.13212126
06762	0.421674728	0.18064593	-0.001813195	0.13540782
06763	0.502507687	0.19739139	-0.002143297	0.13301033
06764	0.405110002	0.18798590	-0.001410726	0.13444228
06765	0.474448621	0.18791954	-0.001679279	0.13562278
06766	0.465288907	0.20921473	-0.003322647	0.13137299
06767	0.495846242	0.18634450	-0.001692177	0.13169239
06768	0.443135858	0.20767194	-0.001589795	0.13632117
06769	0.493990481	0.20262568	-0.002239110	0.13378641
06770	0.463497669	0.20230605	-0.001342992	0.13297340
06771	0.532147884	0.20759438	-0.002945358	0.13187452
06772	0.459840924	0.20006730	-0.001830392	0.13499837
06773	0.457061499	0.18512923	-0.002955463	0.13687833
06774	0.477335215	0.19792423	-0.003040581	0.13396449
06775	0.435580075	0.20089057	-0.001249600	0.13299729
06776	0.427484423	0.20006551	-0.002799409	0.13196953
06777	0.487116843	0.20276307	-0.002162850	0.13266477
06778	0.469417632	0.19750862	-0.001207214	0.13543543
06779	0.445642471	0.19124322	-0.002197944	0.13357165
06780	0.434492737	0.19403221	-0.002825653	0.13402697
06781	0.443408221	0.18910451	-0.001554923	0.13059984
06782	0.441087186	0.18755862	-0.002625706	0.13394409
06783	0.483379453	0.19871542	-0.001832852	0.13114329
06784	0.482147634	0.19586125	-0.002858765	0.13513039
06785	0.441075534	0.20944130	-0.001827077	0.13328868
06786	0.431536198	0.20971526	-0.001904535	0.12975214
06787	0.408678055	0.20234388	-0.001725458	0.13314918
06788	0.450391412	0.17213514	-0.000471575	0.13368769
06789	0.449644148	0.20209114	-0.001733802	0.13372488
06790	0.445875704	0.20574552	-0.002424356	0.13160875
06791	0.453213364	0.19959438	-0.001869740	0.13347606
06792	0.486275584	0.17678644	-0.002478603	0.13351949
06793	0.490825474	0.18366900	-0.000496411	0.13150223
06794	0.434900403	0.19196701	-0.002096450	0.13422723
06795	0.433908403	0.19449006	-0.002520471	0.13317433
06796	0.434578627	0.19650683	-0.002643876	0.13391370
06797	0.459815592	0.20811380	-0.002804354	0.13145107
06798	0.417819649	0.19155537	-0.002971338	0.12982716
06799	0.412657648	0.18345699	-0.003217367	0.13495833
06800	0.491373867	0.20426175	-0.002151379	0.13383062
06801	0.469907701	0.20207934	-0.001835656	0.12810203
06802	0.467329443	0.18278889	-0.002510528	0.13265055
06803	0.458378822	0.21291050	-0.002204389	0.13510080
06804	0.472433835	0.18896659	-0.002465232	0.13259259
06805	0.470166594	0.20708960	-0.001504887	0.13117413
06806	0.441028714	0.17562380	-0.001568002	0.13557564
06807	0.438744336	0.19287369	-0.002754331	0.13134286
06808	0.464653373	0.19552901	-0.000399079	0.13331595
06809	0.497718424	0.19540425	-0.003042974	0.13130556
06810	0.487397522	0.21925646	-0.002943393	0.13477351
06811	0.472934097	0.19044943	-0.003006687	0.13216858
06812	0.483959585	0.19557668	-0.001573515	0.13267320
06813	0.405944079	0.18667078	-0.002702213	0.13509299
06814	0.433468282	0.19367592	-0.001286754	0.13091937
06815	0.495609581	0.19625276	-0.001474072	0.13275620
06816	0.495766729	0.19958664	-0.003138432	0.13340269
06817	0.406591296	0.18364325	-0.001645366	0.13288866
06818	0.471451402	0.18470307	-0.002449054	0.13416883
06819	0.494989127	0.22488019	-0.002176800	0.13422257
06820	0.518124521	0.20404987	-0.003069935	0.13315178
06821	0.429153383	0.18469280	-0.001970382	0.13332997
06822	0.474120617	0.19186494	-0.001372026	0.13566475
06823	0.457397729	0.21246861	-0.000744976	0.13090007
06824	0.429568648	0.21778294	-0.002057562	0.13520136
06825	0.435761720	0.19923501	-0.002583928	0.12904494
06826	0.461612999	0.18122374	-0.001410060	0.13458276
06827	0.470381439	0.19973351	-0.000180521	0.13378468
06828	0.444641382	0.19955581	-0.002496233	0.13211134
06829	0.496595651	0.18948045	-0.002244547	0.13443276
06830	0.441029251	0.18849185	-0.002785159	0.13393158
06831	0.441125363	0.21659724	-0.001082132	0.13182430
06832	0.449654698	0.18607298	-0.001284750	0.13186094
06833	0.449780077	0.20673257	-0.002813644	0.12870903
06834	0.428827822	0.18330593	-0.002382363	0.13292350
06835	0.446743459	0.19215406	-0.001387388	0.13538535
06836	0.486500055	0.20896335	-0.002410853	0.13601242
06837	0.461063802	0.18972772	-0.001908717	0.13236156
06838	0.406106859	0.18758300	-0.002874633	0.13301085
06839	0.439749211	0.19506478	-0.003266559	0.13236657
06840	0.458849728	0.20038609	-0.001178895	0.13196862
06841	0.494599432	0.20435442	-0.002543231	0.12925628
06842	0.439747989	0.18148994	-0.002185481	0.13103831
06843	0.460690320	0.19586331	-0.002439187	0.13432322
06844	0.460637987	0.18120752	-0.001194828	0.13414885
06845	0.449628860	0.20912433	-0.003217249	0.13068591
06846	0.473100662	0.18381618	-0.002794447	0.13015570
06847	0.466665030	0.21113130	-0.001400935	0.13126343
06848	0.411755294	0.18606406	-0.001985801	0.13467231
06849	0.428379536	0.20873122	-0.002136848	0.13147983
06850	0.485374957	0.17829821	-0.001913709	0.13247629
06851	0.438792408	0.21910426	-0.001804447	0.13307571
06852	0.452819347	0.18074879	-0.000864068	0.13638982
06853	0.465508610	0.20743455	-0.002703154	0.13261783
06854	0.434644192	0.18285996	-0.002776941	0.13722655
06855	0.468077511	0.17209257	-0.002827096	0.13516395
06856	0.452073067	0.19478478	-0.001353986	0.13220482
06857	0.452973187	0.19949605	-0.001546933	0.13373010
06858	0.466197342	0.20479605	-0.002576257	0.13153817
06859	0.436669677	0.18228340	-0.002308638	0.13254985
06860	0.438382089	0.19494125	-0.002421551	0.13336334
06861	0.430192769	0.18359831	-0.004139268	0.13305780
06862	0.438996494	0.18801513	-0.001412369	0.13250387
06863	0.479782045	0.19572021	-0.000856884	0.13255326
06864	0.474559993	0.20156558	-0.002869624	0.13403636
06865	0.473224133	0.19647713	-0.003060493	0.13451853
06866	0.487227142	0.20009893	-0.002806450	0.13242528
06867	0.447540432	0.19019850	-0.001459728	0.13219206
06868	0.428127140	0.19812132	-0.002922412	0.13160495
06869	0.487902910	0.18784717	-0.002172327	0.13069461
06870	0.476972342	0.19480009	-0.003007789	0.13077055
06871	0.446335435	0.19525729	-0.002048825	0.13157001
06872	0.432351083	0.19640517	-0.002513731	0.13295393
06873	0.457513094	0.18138626	-0.002496204	0.13241290
06874	0.485057324	0.20410225	-0.002447880	0.13436982
06875	0.461799830	0.20357569	-0.003124572	0.13312782
06876	0.443301886	0.18707283	-0.001250497	0.13637254
06877	0.479128689	0.19962588	-0.002569503	0.13148801
06878	0.488897204	0.20685908	-0.000951095	0.13117097
06879	0.482066035	0.20007601	-0.002009351	0.13080904
06880	0.492234975	0.21276672	-0.002517666	0.12943098
06881	0.426686376	0.21043384	-0.002514286	0.13339886
06882	0.471166760	0.18116301	-0.001317366	0.13353364
06883	0.453862667	0.19397947	-0.001981337	0.13282692
06884	0.455120683	0.20939292	-0.002430983	0.12945770
06885	0.499308884	0.19898537	-0.001777091	0.13206722
06886	0.445620686	0.20947106	-0.003291449	0.13153309
06887	0.451509684	0.20925082	-0.002671882	0.13233042
06888	0.430182397	0.20613834	-0.003400936	0.13571195
06889	0.497338176	0.18920396	-0.001779051	0.13191986
06890	0.497708291	0.20181657	-0.003005449	0.13194790
06891	0.508791506	0.19319746	-0.001799142	0.13417280
06892	0.451182425	0.20609961	-0.002994907	0.13444014
06893	0.468362033	0.19595560	-0.001698902	0.13238013
06894	0.433323115	0.19356127	-0.003220806	0.13305050
06895	0.488552928	0.19271374	-0.003112331	0.13567720
06896	0.453035653	0.19549876	-0.002168292	0.13101831
06897	0.490062684	0.20529932	-0.002648515	0.13443309
06898	0.481862098	0.20680258	-0.002249249	0.13075927
06899	0.489083678	0.20136835	-0.002302662	0.12943161
06900	0.464713514	0.18201962	-0.001953486	0.13575916
06901	0.482756346	0.21810864	-0.001603946	0.13166438
06902	0.483723074	0.18987986	-0.002790815	0.13565713
06903	0.497093260	0.19519581	-0.002408331	0.13414019
06904	0.472781360	0.19825278	-0.003464022	0.13467439
06905	0.469597787	0.18391462	-0.002904072	0.13442467
06906	0.447450787	0.16820723	-0.002854444	0.13294636
06907	0.431785882	0.18522593	-0.001475869	0.13183607
06908	0.429603934	0.17349738	-0.002857415	0.13754329
06909	0.470994532	0.20304960	-0.002897553	0.13221204
06910	0.426218182	0.19685820	-0.000991009	0.13537391
06911	0.442858130	0.19552933	-0.000829824	0.13171095
06912	0.450589478	0.18248425	-0.001855072	0.13191545
06913	0.477418721	0.19367063	-0.002847893	0.13266815
06914	0.456692547	0.19656026	-0.003319394	0.13454913
06915	0.483081877	0.18890870	-0.003362074	0.13572779
06916	0.454905838	0.19600405	-0.002385649	0.13023171
06917	0.452983677	0.19141360	-0.002239027	0.13186836
06918	0.418148071	0.20114246	-0.000934071	0.13415338
06919	0.390779287	0.16562584	-0.001662668	0.13381152
06920	0.385308176	0.18490329	-0.001728591	0.13324599
06921	0.504844368	0.20482035	-0.002304290	0.13274029
06922	0.490803689	0.20338343	-0.001609751	0.13179338
06923	0.455094963	0.20315292	-0.003120926	0.13332349
06924	0.446385205	0.20123649	-0.003050659	0.13304281
06925	0.437799215	0.19653471	-0.003859274	0.13227719
06926	0.430053264	0.19051600	-0.002515628	0.13224170
06927	0.466731161	0.19927989	-0.002367859	0.13196942
06928	0.435959578	0.19150439	-0.002883624	0.13519870
06929	0.492364824	0.20329544	-0.002418252	0.13231643
06930	0.468532354	0.19778413	-0.002172412	0.13299732
06931	0.464376330	0.19270486	-0.002318159	0.13377951
06932	0.488331020	0.20648649	-0.004797698	0.13014041
06933	0.445151180	0.19131240	-0.002094333	0.13597928
06934	0.436474413	0.20635539	-0.001645761	0.13315512
06935	0.432732224	0.18149953	-0.001670968	0.13363993
06936	0.478902161	0.21280478	-0.002714290	0.13182968
06937	0.448782325	0.18562928	-0.002322225	0.13253208
06938	0.471117586	0.18180902	-0.001133066	0.13284872
06939	0.511532009	0.19689964	-0.003135723	0.13233690
06940	0.492207229	0.18978055	-0.002552979	0.13621388
06941	0.468944460	0.19650908	-0.002273924	0.13313471
06942	0.458063543	0.18108976	-0.003301786	0.13205773
06943	0.458620399	0.18786012	-0.003703660	0.13201025
06944	0.476370901	0.19079673	-0.002391267	0.12998578
06945	0.439807355	0.20308295	-0.001885080	0.13293032
06946	0.433166534	0.18059298	-0.001843125	0.13271651
06947	0.441388130	0.19869062	-0.000975406	0.13400891
06948	0.454733253	0.18617643	-0.003453231	0.13298023
06949	0.433669031	0.19470279	-0.004057200	0.13131495
06950	0.444604903	0.19372045	-0.003055063	0.13531838
06951	0.449934363	0.18969075	-0.002281332	0.13408050
06952	0.483538955	0.17777547	-0.003334513	0.13451202
06953	0.438091338	0.18636145	-0.003261228	0.13280781
06954	0.453313917	0.19203790	-0.001934204	0.13310386
06955	0.476714313	0.21550086	-0.003339363	0.13509344
06956	0.430981040	0.19408652	-0.002656516	0.13282892
06957	0.449699491	0.19228747	-0.002512092	0.13026057
06958	0.461631507	0.18927552	-0.002894584	0.13246273
06959	0.468716830	0.18862760	-0.003248305	0.12856150
06960	0.414742678	0.19670852	-0.002242703	0.13115224
06961	0.446305841	0.18255040	-0.002822655	0.13402776
06962	0.439575523	0.18644512	-0.000855989	0.13660298
06963	0.492040306	0.21524496	-0.003001816	0.13322504
06964	0.434417516	0.19419925	-0.001583692	0.13593909
06965	0.469949633	0.19818908	-0.002181313	0.13479632
06966	0.433032036	0.18324909	-0.002842405	0.13224097
06967	0.468964159	0.19175512	-0.002281831	0.13176535
06968	0.452731878	0.21528967	-0.001959768	0.12997720
06969	0.414454937	0.19273287	-0.002685218	0.13116188
06970	0.415263504	0.17281038	-0.003097995	0.13246752
06971	0.519568622	0.20899145	-0.002865181	0.13187103
06972	0.489358664	0.18679826	-0.001966289	0.13037343
06973	0.483689427	0.20798708	-0.003467119	0.13149308
06974	0.484817743	0.20175231	-0.002237519	0.13267732
06975	0.447493106	0.19520742	-0.002763869	0.13026802
06976	0.444012970	0.20301844	-0.002994495	0.13653444
06977	0.489203215	0.20694630	-0.001568412	0.13347536
06978	0.477154821	0.18955129	-0.002296433	0.13244094
06979	0.439122647	0.19743018	-0.002415914	0.13261028
06980	0.480637848	0.20530973	-0.002755004	0.13319385
06981	0.462018311	0.18934433	-0.000635498	0.13200097
06982	0.489816487	0.20586090	-0.001818623	0.12939553
06983	0.438703328	0.18160237	-0.003683359	0.13250715
06984	0.494095474	0.19719598	-0.003993130	0.13157183
06985	0.489392340	0.21374278	-0.004271883	0.13198274
06986	0.444176763	0.18677838	-0.001606383	0.13574444
06987	0.472150624	0.19941445	-0.002041530	0.13463393
06988	0.474671304	0.21937855	-0.003120339	0.12946914
06989	0.435506105	0.18802474	-0.002036552	0.13281563
06990	0.413497210	0.19614045	-0.001753697	0.13207963
06991	0.459618419	0.22691706	-0.003378492	0.13206433
06992	0.468739003	0.19041438	-0.002917148	0.13311762
06993	0.464282930	0.18351780	-0.001946737	0.13473137
06994	0.505611360	0.22064108	-0.003876572	0.13048780
06995	0.447482198	0.19462971	-0.002452524	0.13478331
06996	0.472847551	0.20540987	-0.001262874	0.13148442
06997	0.495036274	0.19626640	-0.001391131	0.13615951
06998	0.420084685	0.18522769	-0.002890335	0.13206147
06999	0.414707243	0.17947610	-0.002208249	0.13381535
07000	0.419369936	0.19729482	-0.002059117	0.13329248
07001	0.407900363	0.17995748	-0.003921877	0.13376673
07002	0.462286264	0.20514131	-0.003523533	0.13319872
07003	0.494125962	0.19978297	-0.002584204	0.13155815
07004	0.485414147	0.19554804	-0.003816005	0.13105750
07005	0.411651671	0.18637681	-0.002201595	0.13531508
07006	0.481706768	0.19943175	-0.003654161	0.13204418
07007	0.468185008	0.19996575	-0.002061285	0.13236342
07008	0.514590800	0.20329922	-0.001437355	0.13182826
07009	0.455639184	0.20469862	-0.003155007	0.13420473
07010	0.492418647	0.20640223	-0.001658465	0.12992974
07011	0.460182071	0.19342951	-0.001446576	0.13689047
07012	0.488506168	0.19635506	-0.003369240	0.13145979
07013	0.430902809	0.18080601	-0.002643021	0.13831504
07014	0.462687999	0.20683534	-0.002880124	0.13152839
07015	0.385555595	0.17365249	-0.003944867	0.13243800
07016	0.460800052	0.18225831	-0.002006313	0.13441931
07017	0.413650692	0.19328798	-0.001373725	0.13332616
07018	0.492076099	0.20103490	-0.002483797	0.13225609
07019	0.472194612	0.20705453	-0.002908779	0.13212305
07020	0.530312717	0.19524202	-0.003075725	0.13026242
07021	0.469608456	0.18325150	-0.002559420	0.13476913
07022	0.456865430	0.20120199	-0.003616629	0.12971340
07023	0.463679522	0.18343517	-0.001396184	0.13466960
07024	0.440837234	0.19361900	-0.001131921	0.13450165
07025	0.475254506	0.18672226	-0.000762645	0.13470690
07026	0.493863463	0.20037816	-0.001973231	0.13186553
07027	0.463327885	0.19029222	-0.003153524	0.13359752
07028	0.486257851	0.21623082	-0.001691648	0.13051465
07029	0.465136170	0.18510547	-0.003596036	0.13214250
07030	0.476660341	0.19386135	-0.002759700	0.13431063
07031	0.435341120	0.20819139	-0.002267846	0.13628276
07032	0.469462782	0.20096181	-0.002806426	0.13441496
07033	0.450018734	0.18399425	-0.002122455	0.13493562
07034	0.466882586	0.16905275	-0.002158315	0.13815252
07035	0.398768038	0.16824971	-0.000962337	0.13335885
07036	0.433997571	0.17917204	-0.001771112	0.13526879
07037	0.484598547	0.20779802	-0.001393980	0.13117759
07038	0.492727846	0.19801091	-0.002768207	0.13183841
07039	0.495949060	0.19339298	-0.001184208	0.13195558
07040	0.467467070	0.20853730	-0.001605411	0.13723455
07041	0.423130959	0.18353938	-0.001275811	0.13592416
07042	0.454679310	0.18705651	-0.002481395	0.13713451
07043	0.479147792	0.20555046	-0.003048486	0.13134488
07044	0.482387036	0.22142693	-0.002290682	0.12986818
07045	0.452415347	0.17583774	-0.001451989	0.13603219
07046	0.465419412	0.20314078	-0.003349594	0.13048905
07047	0.482854545	0.19766311	-0.002652552	0.13025180
07048	0.460371822	0.20143153	-0.003361698	0.13134141
07049	0.458154440	0.18937285	-0.000618330	0.13496931
07050	0.434120327	0.18834488	-0.001050436	0.13392085
07051	0.483700186	0.19482377	-0.001928888	0.13384765
07052	0.442186326	0.19338857	-0.000097051	0.13651472
07053	0.426554799	0.20114291	-0.000990795	0.13112520
07054	0.483094901	0.20562355	-0.002709540	0.13441522
07055	0.429703027	0.20652007	-0.001868135	0.13267735
07056	0.435502738	0.20162539	-0.002836763	0.13049018
07057	0.453201413	0.20822527	-0.001777218	0.13321869
07058	0.471543372	0.21456225	-0.002027734	0.13369441
07059	0.477692842	0.19015446	-0.002259774	0.13244095
07060	0.501078188	0.18426727	-0.002126871	0.13158008
07061	0.429062128	0.17652854	-0.002528128	0.13243055
07062	0.442571729	0.18972914	-0.001467318	0.13443752
07063	0.450027227	0.19045000	-0.002226211	0.13494471
07064	0.443198621	0.21585637	-0.002724639	0.13221386
07065	0.463082343	0.22489960	-0.003123604	0.13081910
07066	0.457204193	0.18945952	-0.001136192	0.13328151
07067	0.478075653	0.20649773	-0.001385818	0.12642416
07068	0.452445120	0.20538570	-0.001254885	0.13086280
07069	0.466614842	0.19227219	-0.003509097	0.13176639
07070	0.457756072	0.19702381	-0.001974868	0.13211681
07071	0.453055739	0.19520225	-0.002663112	0.13208391
07072	0.435460061	0.18964373	-0.002835450	0.13563396
07073	0.438065588	0.20355383	-0.002311730	0.13293888
07074	0.420568854	0.18404184	-0.002975193	0.13250205
07075	0.461637437	0.20604709	-0.002127519	0.13189729
07076	0.433420360	0.18522201	-0.003057065	0.13329388
07077	0.441850454	0.19949807	-0.003589847	0.13438132
07078	0.471770465	0.20019783	-0.001339093	0.13194446
07079	0.449806601	0.21505426	-0.001520788	0.13275658
07080	0.479294389	0.21047015	-0.002297735	0.13230520
07081	0.496527016	0.19475248	-0.002512531	0.13391572
07082	0.444996774	0.20729242	-0.002631402	0.13031448
07083	0.468621671	0.19260968	-0.002378143	0.13314117
07084	0.510228992	0.22117344	-0.003378293	0.13133587
07085	0.458752930	0.19677247	-0.001102762	0.13176756
07086	0.464694709	0.21497096	-0.003907666	0.13052845
07087	0.480433851	0.19697507	-0.001572077	0.13284242
07088	0.439520657	0.18415008	-0.002234601	0.13726085
07089	0.502442062	0.21379870	-0.001385722	0.13088222
07090	0.474737912	0.20354089	-0.001927488	0.13255589
07091	0.497065336	0.19314553	-0.002558318	0.13075438
07092	0.436947644	0.20109721	-0.002052472	0.13397308
07093	0.469734460	0.21633606	-0.001134056	0.13161151
07094	0.471869975	0.19752924	-0.001818036	0.13325828
07095	0.465272874	0.21861121	-0.003046315	0.13045704
07096	0.477029264	0.18844800	-0.003140741	0.13610244
07097	0.510959387	0.20591326	-0.002087244	0.13175219
07098	0.488929182	0.20919283	-0.002548506	0.13569930
07099	0.478999197	0.19210413	-0.002308372	0.13275370
07100	0.445120275	0.18041667	-0.002244077	0.13528433
07101	0.475901783	0.21376881	-0.003042198	0.12937509
07102	0.497965842	0.20107913	-0.002473375	0.13658680
07103	0.463887393	0.20461755	-0.002861029	0.13156329
07104	0.479346454	0.20689763	-0.000748461	0.13175683
07105	0.501617074	0.19312724	-0.003253969	0.13318780
07106	0.466757208	0.19164687	-0.002612248	0.13478927
07107	0.474313140	0.20817927	-0.002413613	0.13311598
07108	0.470229656	0.20038053	-0.001221925	0.13723050
07109	0.432852805	0.19937313	-0.002055981	0.13195582
07110	0.423433036	0.19605620	-0.002263188	0.13306236
07111	0.500628591	0.18336307	-0.002367962	0.13154845
07112	0.412878960	0.18658301	-0.002179163	0.13276348
07113	0.439083725	0.20406654	-0.001462304	0.13207893
07114	0.470346779	0.19252680	-0.002883084	0.13397799
07115	0.420370132	0.21603805	-0.004278508	0.13195907
07116	0.458946347	0.19685900	-0.002161451	0.13389595
07117	0.418231249	0.19600131	-0.002574585	0.13496977
07118	0.428978115	0.21430777	-0.002167302	0.13042431
07119	0.474461257	0.20157029	-0.002474063	0.12812367
07120	0.417880297	0.21057551	-0.003084855	0.13111055
07121	0.443468899	0.19914044	-0.003199114	0.13228597
07122	0.476014078	0.18357053	-0.003028252	0.13372388
07123	0.473654896	0.18555845	-0.000019173	0.13451540
07124	0.464823186	0.19884466	-0.002033054	0.13171448
07125	0.437860101	0.19429153	-0.002010266	0.13428676
07126	0.471325725	0.18637183	-0.002715269	0.13581745
07127	0.450544864	0.18839054	-0.002737419	0.13372101
